Index, Original Porosity, Generated Porosity
2184,0.195428,0.197926
2185,0.195428,0.198299
2186,0.195428,0.198059
2187,0.195428,0.197318
2212,0.195428,0.198176
2213,0.195428,0.198089
2214,0.195428,0.197980
2215,0.195428,0.198561
2240,0.192749,0.194667
2241,0.192749,0.195578
2242,0.192749,0.195494
2243,0.192749,0.194636
2268,0.192749,0.194310
2269,0.192749,0.194679
2270,0.192749,0.194725
2271,0.192749,0.194410
0,0.187853,0.183290
1,0.187853,0.182803
2,0.187853,0.187717
3,0.187853,0.188711
32,0.187853,0.183342
33,0.187853,0.184833
34,0.187853,0.187598
35,0.187853,0.188690
64,0.195299,0.189229
65,0.195299,0.190618
66,0.195299,0.196443
67,0.195299,0.196640
96,0.195299,0.191676
97,0.195299,0.193058
98,0.195299,0.196351
99,0.195299,0.198242
128,0.193782,0.197187
129,0.193782,0.196554
130,0.193782,0.195827
131,0.193782,0.195830
160,0.193782,0.196048
161,0.193782,0.195241
162,0.193782,0.196215
163,0.193782,0.194646
192,0.196459,0.195496
193,0.196459,0.197775
194,0.196459,0.198758
195,0.196459,0.197841
224,0.196459,0.197653
225,0.196459,0.198359
226,0.196459,0.197779
227,0.196459,0.198402
256,0.196539,0.199294
257,0.196539,0.199122
258,0.196539,0.198801
259,0.196539,0.199086
288,0.196539,0.198652
289,0.196539,0.198853
290,0.196539,0.198640
291,0.196539,0.199489
320,0.192424,0.190867
321,0.192424,0.192203
322,0.192424,0.191900
323,0.192424,0.190361
352,0.192424,0.188674
353,0.192424,0.186448
354,0.192424,0.187427
355,0.192424,0.189629
384,0.203135,0.203617
385,0.203135,0.195677
386,0.203135,0.204954
387,0.203135,0.199878
416,0.203135,0.204327
417,0.203135,0.200565
418,0.203135,0.204455
419,0.203135,0.202519
448,0.186301,0.182136
449,0.186301,0.184346
450,0.186301,0.181026
451,0.186301,0.179485
480,0.186301,0.181555
481,0.186301,0.179284
482,0.186301,0.179323
483,0.186301,0.179087
512,0.194753,0.196266
513,0.194753,0.195011
514,0.194753,0.196504
515,0.194753,0.195910
544,0.194753,0.196896
545,0.194753,0.197072
546,0.194753,0.196953
547,0.194753,0.197169
576,0.201839,0.203312
577,0.201839,0.202231
578,0.201839,0.203527
579,0.201839,0.202840
608,0.201839,0.201955
609,0.201839,0.201656
610,0.201839,0.200191
611,0.201839,0.200820
640,0.197633,0.197904
641,0.197633,0.199398
642,0.197633,0.196580
643,0.197633,0.197832
672,0.197633,0.199736
673,0.197633,0.198695
674,0.197633,0.198832
675,0.197633,0.198917
704,0.192757,0.195484
705,0.192757,0.196003
706,0.192757,0.195893
707,0.192757,0.195264
736,0.192757,0.195255
737,0.192757,0.195927
738,0.192757,0.195880
739,0.192757,0.195463
768,0.200058,0.191593
769,0.200058,0.200416
770,0.200058,0.191298
771,0.200058,0.201019
800,0.200058,0.189625
801,0.200058,0.198989
802,0.200058,0.188294
803,0.200058,0.197669
832,0.198202,0.192258
833,0.198202,0.196420
834,0.198202,0.193710
835,0.198202,0.197828
864,0.198202,0.189802
865,0.198202,0.196256
866,0.198202,0.191538
867,0.198202,0.194074
896,0.195439,0.187641
897,0.195439,0.184913
898,0.195439,0.186452
899,0.195439,0.183858
928,0.195439,0.188192
929,0.195439,0.179948
930,0.195439,0.185870
931,0.195439,0.181811
960,0.201508,0.192863
961,0.201508,0.192756
962,0.201508,0.194380
963,0.201508,0.192849
992,0.201508,0.190714
993,0.201508,0.189033
994,0.201508,0.192924
995,0.201508,0.197313
1024,0.197472,0.190431
1025,0.197472,0.186464
1026,0.197472,0.198014
1027,0.197472,0.196816
1056,0.197472,0.186008
1057,0.197472,0.185647
1058,0.197472,0.194496
1059,0.197472,0.189554
1088,0.202240,0.203667
1089,0.202240,0.200543
1090,0.202240,0.204157
1091,0.202240,0.202340
1120,0.202240,0.202655
1121,0.202240,0.198191
1122,0.202240,0.203696
1123,0.202240,0.201701
1152,0.189562,0.189319
1153,0.189562,0.185806
1154,0.189562,0.189243
1155,0.189562,0.185106
1184,0.189562,0.187348
1185,0.189562,0.186224
1186,0.189562,0.183762
1187,0.189562,0.186574
1216,0.196899,0.181208
1217,0.196899,0.185152
1218,0.196899,0.186688
1219,0.196899,0.189428
1248,0.196899,0.183836
1249,0.196899,0.184523
1250,0.196899,0.187063
1251,0.196899,0.192047
1280,0.186036,0.188793
1281,0.186036,0.188680
1282,0.186036,0.187703
1283,0.186036,0.188737
1312,0.186036,0.187880
1313,0.186036,0.188579
1314,0.186036,0.188300
1315,0.186036,0.188392
1344,0.193637,0.189292
1345,0.193637,0.191791
1346,0.193637,0.183641
1347,0.193637,0.183012
1376,0.193637,0.190297
1377,0.193637,0.194135
1378,0.193637,0.185531
1379,0.193637,0.187478
1408,0.197755,0.189777
1409,0.197755,0.192056
1410,0.197755,0.184303
1411,0.197755,0.190150
1440,0.197755,0.183270
1441,0.197755,0.183280
1442,0.197755,0.184772
1443,0.197755,0.188966
1472,0.192589,0.189874
1473,0.192589,0.190373
1474,0.192589,0.193267
1475,0.192589,0.192847
1504,0.192589,0.190140
1505,0.192589,0.189817
1506,0.192589,0.194489
1507,0.192589,0.192534
1536,0.195174,0.192817
1537,0.195174,0.193548
1538,0.195174,0.196788
1539,0.195174,0.196912
1568,0.195174,0.193584
1569,0.195174,0.192966
1570,0.195174,0.196080
1571,0.195174,0.196976
1600,0.200100,0.195416
1601,0.200100,0.197316
1602,0.200100,0.192930
1603,0.200100,0.195656
1632,0.200100,0.198927
1633,0.200100,0.202178
1634,0.200100,0.198958
1635,0.200100,0.200187
1664,0.180811,0.183043
1665,0.180811,0.183330
1666,0.180811,0.178218
1667,0.180811,0.180622
1696,0.180811,0.181157
1697,0.180811,0.181967
1698,0.180811,0.180237
1699,0.180811,0.178752
1728,0.193040,0.194909
1729,0.193040,0.195146
1730,0.193040,0.194331
1731,0.193040,0.195776
1760,0.193040,0.195665
1761,0.193040,0.194553
1762,0.193040,0.195119
1763,0.193040,0.195499
1792,0.190987,0.185493
1793,0.190987,0.187550
1794,0.190987,0.184245
1795,0.190987,0.182142
1824,0.190987,0.184734
1825,0.190987,0.181144
1826,0.190987,0.181352
1827,0.190987,0.181199
1856,0.203965,0.201112
1857,0.203965,0.206047
1858,0.203965,0.202196
1859,0.203965,0.205824
1888,0.203965,0.199418
1889,0.203965,0.206533
1890,0.203965,0.196734
1891,0.203965,0.205845
1920,0.203141,0.194512
1921,0.203141,0.202888
1922,0.203141,0.196496
1923,0.203141,0.204334
1952,0.203141,0.193409
1953,0.203141,0.201618
1954,0.203141,0.191962
1955,0.203141,0.202501
1984,0.190115,0.192515
1985,0.190115,0.192101
1986,0.190115,0.192468
1987,0.190115,0.193723
2016,0.190115,0.193142
2017,0.190115,0.193130
2018,0.190115,0.192568
2019,0.190115,0.193156
2048,0.183776,0.185344
2049,0.183776,0.183574
2050,0.183776,0.183688
2051,0.183776,0.184336
2080,0.183776,0.186542
2081,0.183776,0.187067
2082,0.183776,0.183123
2083,0.183776,0.182444
2112,0.203184,0.206012
2113,0.203184,0.205362
2114,0.203184,0.205032
2115,0.203184,0.205837
2144,0.203184,0.205325
2145,0.203184,0.205675
2146,0.203184,0.205343
2147,0.203184,0.206454
2176,0.198128,0.186846
2177,0.198128,0.187583
2178,0.198128,0.178739
2179,0.198128,0.185066
2208,0.198128,0.185295
2209,0.198128,0.190448
2210,0.198128,0.182757
2211,0.198128,0.184089
2240,0.193124,0.192340
2241,0.193124,0.192891
2242,0.193124,0.191423
2243,0.193124,0.192488
2272,0.193124,0.194351
2273,0.193124,0.195734
2274,0.193124,0.192596
2275,0.193124,0.194303
2304,0.197893,0.189909
2305,0.197893,0.197567
2306,0.197893,0.190021
2307,0.197893,0.199002
2336,0.197893,0.192779
2337,0.197893,0.197941
2338,0.197893,0.192597
2339,0.197893,0.198628
2368,0.183656,0.186230
2369,0.183656,0.184780
2370,0.183656,0.184545
2371,0.183656,0.184838
2400,0.183656,0.186066
2401,0.183656,0.185802
2402,0.183656,0.183726
2403,0.183656,0.184405
2432,0.189063,0.188493
2433,0.189063,0.186905
2434,0.189063,0.190604
2435,0.189063,0.189895
2464,0.189063,0.186499
2465,0.189063,0.188712
2466,0.189063,0.190183
2467,0.189063,0.190517
2496,0.195428,0.198452
2497,0.195428,0.197699
2498,0.195428,0.197837
2499,0.195428,0.197871
2528,0.195428,0.199019
2529,0.195428,0.198682
2530,0.195428,0.197715
2531,0.195428,0.197520
2560,0.192749,0.194799
2561,0.192749,0.195576
2562,0.192749,0.194739
2563,0.192749,0.194721
2592,0.192749,0.194098
2593,0.192749,0.196011
2594,0.192749,0.195153
2595,0.192749,0.195201
0,0.187853,0.182097
1,0.187853,0.183000
2,0.187853,0.188160
3,0.187853,0.186438
36,0.187853,0.179868
37,0.187853,0.185665
38,0.187853,0.188298
39,0.187853,0.186305
72,0.195299,0.189733
73,0.195299,0.189521
74,0.195299,0.195713
75,0.195299,0.195840
108,0.195299,0.191015
109,0.195299,0.190923
110,0.195299,0.197536
111,0.195299,0.196434
144,0.193782,0.196268
145,0.193782,0.195452
146,0.193782,0.196448
147,0.193782,0.195548
180,0.193782,0.195830
181,0.193782,0.195939
182,0.193782,0.195853
183,0.193782,0.192964
216,0.196459,0.197223
217,0.196459,0.199239
218,0.196459,0.198495
219,0.196459,0.199051
252,0.196459,0.196707
253,0.196459,0.197746
254,0.196459,0.198065
255,0.196459,0.198021
288,0.196539,0.199248
289,0.196539,0.198683
290,0.196539,0.199387
291,0.196539,0.198939
324,0.196539,0.198443
325,0.196539,0.199305
326,0.196539,0.198241
327,0.196539,0.198851
360,0.192424,0.191397
361,0.192424,0.191724
362,0.192424,0.189952
363,0.192424,0.189376
396,0.192424,0.187241
397,0.192424,0.187756
398,0.192424,0.187620
399,0.192424,0.186989
432,0.203135,0.202887
433,0.203135,0.197772
434,0.203135,0.204556
435,0.203135,0.197794
468,0.203135,0.203976
469,0.203135,0.199727
470,0.203135,0.203936
471,0.203135,0.201466
504,0.186301,0.182791
505,0.186301,0.184489
506,0.186301,0.181229
507,0.186301,0.180014
540,0.186301,0.182135
541,0.186301,0.182122
542,0.186301,0.182156
543,0.186301,0.177472
576,0.194753,0.196201
577,0.194753,0.194092
578,0.194753,0.196597
579,0.194753,0.196005
612,0.194753,0.197219
613,0.194753,0.196884
614,0.194753,0.196555
615,0.194753,0.196433
648,0.201839,0.203731
649,0.201839,0.203763
650,0.201839,0.202230
651,0.201839,0.202627
684,0.201839,0.201567
685,0.201839,0.201857
686,0.201839,0.200481
687,0.201839,0.199225
720,0.197633,0.197201
721,0.197633,0.199684
722,0.197633,0.195768
723,0.197633,0.197956
756,0.197633,0.197583
757,0.197633,0.199324
758,0.197633,0.198994
759,0.197633,0.199209
792,0.192757,0.195864
793,0.192757,0.195555
794,0.192757,0.195159
795,0.192757,0.195207
828,0.192757,0.194958
829,0.192757,0.195219
830,0.192757,0.195252
831,0.192757,0.194582
864,0.200058,0.191120
865,0.200058,0.198728
866,0.200058,0.192865
867,0.200058,0.199048
900,0.200058,0.188342
901,0.200058,0.198480
902,0.200058,0.191880
903,0.200058,0.199159
936,0.198202,0.194004
937,0.198202,0.197438
938,0.198202,0.193656
939,0.198202,0.197676
972,0.198202,0.194520
973,0.198202,0.194524
974,0.198202,0.191785
975,0.198202,0.193986
1008,0.195439,0.186236
1009,0.195439,0.180809
1010,0.195439,0.186803
1011,0.195439,0.185403
1044,0.195439,0.187967
1045,0.195439,0.182690
1046,0.195439,0.184783
1047,0.195439,0.179315
1080,0.201508,0.189321
1081,0.201508,0.190740
1082,0.201508,0.193566
1083,0.201508,0.196548
1116,0.201508,0.189905
1117,0.201508,0.191744
1118,0.201508,0.193364
1119,0.201508,0.186884
1152,0.197472,0.190928
1153,0.197472,0.188275
1154,0.197472,0.197585
1155,0.197472,0.196136
1188,0.197472,0.185296
1189,0.197472,0.187557
1190,0.197472,0.192737
1191,0.197472,0.193760
1224,0.202240,0.202548
1225,0.202240,0.196649
1226,0.202240,0.203284
1227,0.202240,0.201243
1260,0.202240,0.201957
1261,0.202240,0.198460
1262,0.202240,0.204504
1263,0.202240,0.202181
1296,0.189562,0.188958
1297,0.189562,0.185157
1298,0.189562,0.187741
1299,0.189562,0.186799
1332,0.189562,0.186014
1333,0.189562,0.185602
1334,0.189562,0.187666
1335,0.189562,0.182750
1368,0.196899,0.180724
1369,0.196899,0.181944
1370,0.196899,0.184547
1371,0.196899,0.187996
1404,0.196899,0.183313
1405,0.196899,0.188950
1406,0.196899,0.190654
1407,0.196899,0.192434
1440,0.186036,0.188404
1441,0.186036,0.188197
1442,0.186036,0.187745
1443,0.186036,0.187000
1476,0.186036,0.189342
1477,0.186036,0.188162
1478,0.186036,0.188475
1479,0.186036,0.188665
1512,0.193637,0.190184
1513,0.193637,0.191459
1514,0.193637,0.182460
1515,0.193637,0.183725
1548,0.193637,0.189230
1549,0.193637,0.192414
1550,0.193637,0.182100
1551,0.193637,0.182262
1584,0.197755,0.191716
1585,0.197755,0.193133
1586,0.197755,0.187309
1587,0.197755,0.188217
1620,0.197755,0.184228
1621,0.197755,0.187150
1622,0.197755,0.185886
1623,0.197755,0.188116
1656,0.192589,0.188163
1657,0.192589,0.192004
1658,0.192589,0.194641
1659,0.192589,0.195287
1692,0.192589,0.188576
1693,0.192589,0.188114
1694,0.192589,0.193429
1695,0.192589,0.194272
1728,0.195174,0.192110
1729,0.195174,0.190916
1730,0.195174,0.196836
1731,0.195174,0.196650
1764,0.195174,0.190530
1765,0.195174,0.193685
1766,0.195174,0.195397
1767,0.195174,0.195906
1800,0.200100,0.196978
1801,0.200100,0.195901
1802,0.200100,0.194303
1803,0.200100,0.195510
1836,0.200100,0.198203
1837,0.200100,0.201651
1838,0.200100,0.198975
1839,0.200100,0.201016
1872,0.180811,0.184329
1873,0.180811,0.182358
1874,0.180811,0.183163
1875,0.180811,0.179222
1908,0.180811,0.182375
1909,0.180811,0.181515
1910,0.180811,0.177293
1911,0.180811,0.178657
1944,0.193040,0.195402
1945,0.193040,0.195301
1946,0.193040,0.194077
1947,0.193040,0.195710
1980,0.193040,0.195714
1981,0.193040,0.195374
1982,0.193040,0.194649
1983,0.193040,0.195456
2016,0.190987,0.186435
2017,0.190987,0.189712
2018,0.190987,0.182676
2019,0.190987,0.177648
2052,0.190987,0.185872
2053,0.190987,0.184345
2054,0.190987,0.179529
2055,0.190987,0.176687
2088,0.203965,0.200699
2089,0.203965,0.206589
2090,0.203965,0.201156
2091,0.203965,0.205819
2124,0.203965,0.198888
2125,0.203965,0.204619
2126,0.203965,0.201261
2127,0.203965,0.204866
2160,0.203141,0.196503
2161,0.203141,0.204215
2162,0.203141,0.195064
2163,0.203141,0.204050
2196,0.203141,0.193545
2197,0.203141,0.203532
2198,0.203141,0.190974
2199,0.203141,0.203762
2232,0.190115,0.192557
2233,0.190115,0.193000
2234,0.190115,0.191494
2235,0.190115,0.193032
2268,0.190115,0.192553
2269,0.190115,0.192550
2270,0.190115,0.193196
2271,0.190115,0.193106
2304,0.183776,0.185487
2305,0.183776,0.185878
2306,0.183776,0.184004
2307,0.183776,0.181933
2340,0.183776,0.187529
2341,0.183776,0.185411
2342,0.183776,0.183472
2343,0.183776,0.181345
2376,0.203184,0.205850
2377,0.203184,0.205848
2378,0.203184,0.206215
2379,0.203184,0.205933
2412,0.203184,0.205626
2413,0.203184,0.206138
2414,0.203184,0.205548
2415,0.203184,0.204673
2448,0.198128,0.185950
2449,0.198128,0.184592
2450,0.198128,0.180264
2451,0.198128,0.181853
2484,0.198128,0.183802
2485,0.198128,0.192523
2486,0.198128,0.182697
2487,0.198128,0.182449
2520,0.193124,0.192146
2521,0.193124,0.193273
2522,0.193124,0.187730
2523,0.193124,0.190904
2556,0.193124,0.195028
2557,0.193124,0.194769
2558,0.193124,0.192298
2559,0.193124,0.193999
2592,0.197893,0.192902
2593,0.197893,0.197586
2594,0.197893,0.191050
2595,0.197893,0.195460
2628,0.197893,0.192336
2629,0.197893,0.198188
2630,0.197893,0.190749
2631,0.197893,0.197365
2664,0.183656,0.184568
2665,0.183656,0.185862
2666,0.183656,0.184803
2667,0.183656,0.184835
2700,0.183656,0.185717
2701,0.183656,0.185052
2702,0.183656,0.184729
2703,0.183656,0.182633
2736,0.189063,0.187787
2737,0.189063,0.184979
2738,0.189063,0.190572
2739,0.189063,0.190099
2772,0.189063,0.184689
2773,0.189063,0.184194
2774,0.189063,0.190218
2775,0.189063,0.190311
2808,0.195428,0.197758
2809,0.195428,0.198212
2810,0.195428,0.197886
2811,0.195428,0.198037
2844,0.195428,0.197269
2845,0.195428,0.197806
2846,0.195428,0.197704
2847,0.195428,0.198039
2880,0.192749,0.194128
2881,0.192749,0.194235
2882,0.192749,0.195403
2883,0.192749,0.195212
2916,0.192749,0.195180
2917,0.192749,0.194964
2918,0.192749,0.194450
2919,0.192749,0.194911
0,0.187853,0.181397
1,0.187853,0.183257
2,0.187853,0.187983
3,0.187853,0.186281
40,0.187853,0.183250
41,0.187853,0.184136
42,0.187853,0.187831
43,0.187853,0.184345
80,0.195299,0.188969
81,0.195299,0.190748
82,0.195299,0.195566
83,0.195299,0.196836
120,0.195299,0.191467
121,0.195299,0.195581
122,0.195299,0.196242
123,0.195299,0.197108
160,0.193782,0.195525
161,0.193782,0.197113
162,0.193782,0.196029
163,0.193782,0.195836
200,0.193782,0.196160
201,0.193782,0.195309
202,0.193782,0.195822
203,0.193782,0.195415
240,0.196459,0.196461
241,0.196459,0.197877
242,0.196459,0.198639
243,0.196459,0.198749
280,0.196459,0.195308
281,0.196459,0.195904
282,0.196459,0.196531
283,0.196459,0.197915
320,0.196539,0.198417
321,0.196539,0.199472
322,0.196539,0.199225
323,0.196539,0.198761
360,0.196539,0.199221
361,0.196539,0.199017
362,0.196539,0.198889
363,0.196539,0.199296
400,0.192424,0.190971
401,0.192424,0.190788
402,0.192424,0.189681
403,0.192424,0.191021
440,0.192424,0.188575
441,0.192424,0.189159
442,0.192424,0.188378
443,0.192424,0.185366
480,0.203135,0.203206
481,0.203135,0.197632
482,0.203135,0.203489
483,0.203135,0.198633
520,0.203135,0.205366
521,0.203135,0.201021
522,0.203135,0.204060
523,0.203135,0.201038
560,0.186301,0.184311
561,0.186301,0.182259
562,0.186301,0.184070
563,0.186301,0.180550
600,0.186301,0.183722
601,0.186301,0.188802
602,0.186301,0.177264
603,0.186301,0.174668
640,0.194753,0.195463
641,0.194753,0.195011
642,0.194753,0.196821
643,0.194753,0.196469
680,0.194753,0.197354
681,0.194753,0.196950
682,0.194753,0.197520
683,0.194753,0.196828
720,0.201839,0.202594
721,0.201839,0.203622
722,0.201839,0.202571
723,0.201839,0.203057
760,0.201839,0.202141
761,0.201839,0.200709
762,0.201839,0.202134
763,0.201839,0.201487
800,0.197633,0.197049
801,0.197633,0.198272
802,0.197633,0.197068
803,0.197633,0.198309
840,0.197633,0.199371
841,0.197633,0.198744
842,0.197633,0.198962
843,0.197633,0.198810
880,0.192757,0.195325
881,0.192757,0.195006
882,0.192757,0.195726
883,0.192757,0.195746
920,0.192757,0.195132
921,0.192757,0.195703
922,0.192757,0.194592
923,0.192757,0.195101
960,0.200058,0.193512
961,0.200058,0.200840
962,0.200058,0.192926
963,0.200058,0.197517
1000,0.200058,0.191043
1001,0.200058,0.198878
1002,0.200058,0.190253
1003,0.200058,0.198241
1040,0.198202,0.193164
1041,0.198202,0.182780
1042,0.198202,0.194207
1043,0.198202,0.199016
1080,0.198202,0.191982
1081,0.198202,0.195330
1082,0.198202,0.192612
1083,0.198202,0.196162
1120,0.195439,0.186380
1121,0.195439,0.186816
1122,0.195439,0.185581
1123,0.195439,0.182551
1160,0.195439,0.182243
1161,0.195439,0.181966
1162,0.195439,0.182963
1163,0.195439,0.180913
1200,0.201508,0.186108
1201,0.201508,0.194384
1202,0.201508,0.194380
1203,0.201508,0.195840
1240,0.201508,0.191128
1241,0.201508,0.188237
1242,0.201508,0.194197
1243,0.201508,0.196248
1280,0.197472,0.187534
1281,0.197472,0.190613
1282,0.197472,0.195973
1283,0.197472,0.197023
1320,0.197472,0.189609
1321,0.197472,0.185477
1322,0.197472,0.193346
1323,0.197472,0.192480
1360,0.202240,0.203134
1361,0.202240,0.196580
1362,0.202240,0.202863
1363,0.202240,0.200934
1400,0.202240,0.201354
1401,0.202240,0.198970
1402,0.202240,0.204765
1403,0.202240,0.201800
1440,0.189562,0.188216
1441,0.189562,0.189581
1442,0.189562,0.188336
1443,0.189562,0.184981
1480,0.189562,0.186123
1481,0.189562,0.185055
1482,0.189562,0.188469
1483,0.189562,0.181964
1520,0.196899,0.177540
1521,0.196899,0.182375
1522,0.196899,0.180877
1523,0.196899,0.188147
1560,0.196899,0.187960
1561,0.196899,0.185663
1562,0.196899,0.189651
1563,0.196899,0.191761
1600,0.186036,0.188244
1601,0.186036,0.188183
1602,0.186036,0.188279
1603,0.186036,0.187647
1640,0.186036,0.188329
1641,0.186036,0.188516
1642,0.186036,0.188566
1643,0.186036,0.187957
1680,0.193637,0.189311
1681,0.193637,0.190967
1682,0.193637,0.182763
1683,0.193637,0.183862
1720,0.193637,0.191537
1721,0.193637,0.190889
1722,0.193637,0.181151
1723,0.193637,0.186511
1760,0.197755,0.185651
1761,0.197755,0.191939
1762,0.197755,0.188183
1763,0.197755,0.187392
1800,0.197755,0.185426
1801,0.197755,0.188635
1802,0.197755,0.182838
1803,0.197755,0.189626
1840,0.192589,0.190219
1841,0.192589,0.191526
1842,0.192589,0.194010
1843,0.192589,0.194583
1880,0.192589,0.189806
1881,0.192589,0.189698
1882,0.192589,0.194838
1883,0.192589,0.194275
1920,0.195174,0.191195
1921,0.195174,0.192452
1922,0.195174,0.195927
1923,0.195174,0.197234
1960,0.195174,0.190586
1961,0.195174,0.192212
1962,0.195174,0.196946
1963,0.195174,0.197449
2000,0.200100,0.193899
2001,0.200100,0.196641
2002,0.200100,0.194012
2003,0.200100,0.194648
2040,0.200100,0.199409
2041,0.200100,0.201805
2042,0.200100,0.197598
2043,0.200100,0.200461
2080,0.180811,0.183043
2081,0.180811,0.182319
2082,0.180811,0.179337
2083,0.180811,0.177791
2120,0.180811,0.182308
2121,0.180811,0.181695
2122,0.180811,0.176562
2123,0.180811,0.181099
2160,0.193040,0.195650
2161,0.193040,0.195278
2162,0.193040,0.194078
2163,0.193040,0.194457
2200,0.193040,0.194523
2201,0.193040,0.195487
2202,0.193040,0.195574
2203,0.193040,0.195345
2240,0.190987,0.187061
2241,0.190987,0.186173
2242,0.190987,0.184470
2243,0.190987,0.183783
2280,0.190987,0.186902
2281,0.190987,0.185399
2282,0.190987,0.179530
2283,0.190987,0.179436
2320,0.203965,0.201291
2321,0.203965,0.205951
2322,0.203965,0.198675
2323,0.203965,0.205121
2360,0.203965,0.201061
2361,0.203965,0.205527
2362,0.203965,0.200346
2363,0.203965,0.206233
2400,0.203141,0.198363
2401,0.203141,0.204125
2402,0.203141,0.194016
2403,0.203141,0.203321
2440,0.203141,0.189769
2441,0.203141,0.202691
2442,0.203141,0.193393
2443,0.203141,0.202674
2480,0.190115,0.193041
2481,0.190115,0.192708
2482,0.190115,0.193017
2483,0.190115,0.192807
2520,0.190115,0.192397
2521,0.190115,0.192446
2522,0.190115,0.192913
2523,0.190115,0.193358
2560,0.183776,0.185748
2561,0.183776,0.184632
2562,0.183776,0.184469
2563,0.183776,0.181544
2600,0.183776,0.185823
2601,0.183776,0.185919
2602,0.183776,0.183976
2603,0.183776,0.180384
2640,0.203184,0.205905
2641,0.203184,0.205758
2642,0.203184,0.206645
2643,0.203184,0.205405
2680,0.203184,0.205973
2681,0.203184,0.205089
2682,0.203184,0.205410
2683,0.203184,0.204983
2720,0.198128,0.188626
2721,0.198128,0.183036
2722,0.198128,0.180083
2723,0.198128,0.178623
2760,0.198128,0.186734
2761,0.198128,0.188559
2762,0.198128,0.180138
2763,0.198128,0.181947
2800,0.193124,0.192736
2801,0.193124,0.195343
2802,0.193124,0.189678
2803,0.193124,0.193271
2840,0.193124,0.193973
2841,0.193124,0.195344
2842,0.193124,0.190603
2843,0.193124,0.192617
2880,0.197893,0.193363
2881,0.197893,0.195839
2882,0.197893,0.193575
2883,0.197893,0.195327
2920,0.197893,0.193242
2921,0.197893,0.197991
2922,0.197893,0.195552
2923,0.197893,0.195722
2960,0.183656,0.185626
2961,0.183656,0.185468
2962,0.183656,0.185023
2963,0.183656,0.184793
3000,0.183656,0.186290
3001,0.183656,0.185381
3002,0.183656,0.183106
3003,0.183656,0.181910
3040,0.189063,0.185622
3041,0.189063,0.183570
3042,0.189063,0.189225
3043,0.189063,0.190979
3080,0.189063,0.183179
3081,0.189063,0.186243
3082,0.189063,0.187722
3083,0.189063,0.189470
3120,0.195428,0.199049
3121,0.195428,0.197950
3122,0.195428,0.197988
3123,0.195428,0.198145
3160,0.195428,0.198443
3161,0.195428,0.198360
3162,0.195428,0.198504
3163,0.195428,0.198014
3200,0.192749,0.194781
3201,0.192749,0.194700
3202,0.192749,0.194867
3203,0.192749,0.194454
3240,0.192749,0.195635
3241,0.192749,0.195054
3242,0.192749,0.194448
3243,0.192749,0.195274
0,0.187853,0.182801
1,0.187853,0.187615
2,0.187853,0.188061
3,0.187853,0.188412
44,0.187853,0.183657
45,0.187853,0.179937
46,0.187853,0.186851
47,0.187853,0.187089
88,0.195299,0.191614
89,0.195299,0.190694
90,0.195299,0.196508
91,0.195299,0.196002
132,0.195299,0.190346
133,0.195299,0.193212
134,0.195299,0.195686
135,0.195299,0.197279
176,0.193782,0.195856
177,0.193782,0.196772
178,0.193782,0.196277
179,0.193782,0.194966
220,0.193782,0.196130
221,0.193782,0.194972
222,0.193782,0.196488
223,0.193782,0.195727
264,0.196459,0.197504
265,0.196459,0.198551
266,0.196459,0.198973
267,0.196459,0.198228
308,0.196459,0.197604
309,0.196459,0.197480
310,0.196459,0.197554
311,0.196459,0.198902
352,0.196539,0.199625
353,0.196539,0.199368
354,0.196539,0.199437
355,0.196539,0.199001
396,0.196539,0.199019
397,0.196539,0.199552
398,0.196539,0.198873
399,0.196539,0.199169
440,0.192424,0.190173
441,0.192424,0.192435
442,0.192424,0.192037
443,0.192424,0.191806
484,0.192424,0.187963
485,0.192424,0.187018
486,0.192424,0.186725
487,0.192424,0.187933
528,0.203135,0.202993
529,0.203135,0.195976
530,0.203135,0.203697
531,0.203135,0.198876
572,0.203135,0.202909
573,0.203135,0.200151
574,0.203135,0.204553
575,0.203135,0.201989
616,0.186301,0.182720
617,0.186301,0.183437
618,0.186301,0.179286
619,0.186301,0.178812
660,0.186301,0.179244
661,0.186301,0.181610
662,0.186301,0.184874
663,0.186301,0.178539
704,0.194753,0.195559
705,0.194753,0.195368
706,0.194753,0.196708
707,0.194753,0.196110
748,0.194753,0.196878
749,0.194753,0.196519
750,0.194753,0.196189
751,0.194753,0.196827
792,0.201839,0.203496
793,0.201839,0.204178
794,0.201839,0.203797
795,0.201839,0.201870
836,0.201839,0.202239
837,0.201839,0.201301
838,0.201839,0.199103
839,0.201839,0.200533
880,0.197633,0.198988
881,0.197633,0.199070
882,0.197633,0.197308
883,0.197633,0.197981
924,0.197633,0.198437
925,0.197633,0.199155
926,0.197633,0.198749
927,0.197633,0.198776
968,0.192757,0.195241
969,0.192757,0.194690
970,0.192757,0.195256
971,0.192757,0.195303
1012,0.192757,0.195682
1013,0.192757,0.195326
1014,0.192757,0.194763
1015,0.192757,0.195627
1056,0.200058,0.190079
1057,0.200058,0.197236
1058,0.200058,0.188764
1059,0.200058,0.199073
1100,0.200058,0.190332
1101,0.200058,0.198239
1102,0.200058,0.190258
1103,0.200058,0.200954
1144,0.198202,0.194763
1145,0.198202,0.195635
1146,0.198202,0.194032
1147,0.198202,0.198624
