Index, Original Porosity, Generated Porosity
2128,0.240438,0.224090
2129,0.240438,0.239164
2130,0.240438,0.233726
2131,0.240438,0.237343
2156,0.240438,0.236891
2157,0.240438,0.237461
2158,0.240438,0.238019
2159,0.240438,0.208157
2184,0.250574,0.246068
2185,0.250574,0.248147
2186,0.250574,0.249081
2187,0.250574,0.248683
2212,0.250574,0.235103
2213,0.250574,0.246285
2214,0.250574,0.247144
2215,0.250574,0.246933
2240,0.286564,0.278226
2241,0.286564,0.283014
2242,0.286564,0.282308
2243,0.286564,0.282557
2268,0.286564,0.282122
2269,0.286564,0.283047
2270,0.286564,0.283614
2271,0.286564,0.269183
0,0.193069,0.155594
1,0.193069,0.189796
2,0.193069,0.152457
3,0.193069,0.191767
32,0.193069,0.184227
33,0.193069,0.181280
34,0.193069,0.188425
35,0.193069,0.187759
64,0.282032,0.264818
65,0.282032,0.278776
66,0.282032,0.270768
67,0.282032,0.268487
96,0.282032,0.273770
97,0.282032,0.279365
98,0.282032,0.276171
99,0.282032,0.278409
128,0.318214,0.311498
129,0.318214,0.307330
130,0.318214,0.313948
131,0.318214,0.308992
160,0.318214,0.307116
161,0.318214,0.312043
162,0.318214,0.287761
163,0.318214,0.305674
192,0.173836,0.174099
193,0.173836,0.174073
194,0.173836,0.169592
195,0.173836,0.174140
224,0.173836,0.170859
225,0.173836,0.173514
226,0.173836,0.170100
227,0.173836,0.170663
256,0.286036,0.283683
257,0.286036,0.282530
258,0.286036,0.283299
259,0.286036,0.283521
288,0.286036,0.282940
289,0.286036,0.282541
290,0.286036,0.282341
291,0.286036,0.281102
320,0.211059,0.203377
321,0.211059,0.206919
322,0.211059,0.211203
323,0.211059,0.209683
352,0.211059,0.202873
353,0.211059,0.200948
354,0.211059,0.206435
355,0.211059,0.204439
384,0.297288,0.293159
385,0.297288,0.292878
386,0.297288,0.291515
387,0.297288,0.288623
416,0.297288,0.286573
417,0.297288,0.294871
418,0.297288,0.292089
419,0.297288,0.289696
448,0.224228,0.219037
449,0.224228,0.219431
450,0.224228,0.202454
451,0.224228,0.213173
480,0.224228,0.200475
481,0.224228,0.212097
482,0.224228,0.187551
483,0.224228,0.190990
512,0.332874,0.318679
513,0.332874,0.324759
514,0.332874,0.325556
515,0.332874,0.326571
544,0.332874,0.324636
545,0.332874,0.255151
546,0.332874,0.314714
547,0.332874,0.327161
576,0.285784,0.273823
577,0.285784,0.281370
578,0.285784,0.270463
579,0.285784,0.277269
608,0.285784,0.278677
609,0.285784,0.277345
610,0.285784,0.276558
611,0.285784,0.272594
640,0.285790,0.272976
641,0.285790,0.281700
642,0.285790,0.281031
643,0.285790,0.282238
672,0.285790,0.152118
673,0.285790,0.267627
674,0.285790,0.280533
675,0.285790,0.193537
704,0.234096,0.231934
705,0.234096,0.232271
706,0.234096,0.232635
707,0.234096,0.233072
736,0.234096,0.232638
737,0.234096,0.231974
738,0.234096,0.231661
739,0.234096,0.232958
768,0.209679,0.157835
769,0.209679,0.193900
770,0.209679,0.182603
771,0.209679,0.185058
800,0.209679,0.174896
801,0.209679,0.207418
802,0.209679,0.146909
803,0.209679,0.205492
832,0.228809,0.161753
833,0.228809,0.227481
834,0.228809,0.224629
835,0.228809,0.189244
864,0.228809,0.194989
865,0.228809,0.214285
866,0.228809,0.216772
867,0.228809,0.222304
896,0.329865,0.127580
897,0.329865,0.266252
898,0.329865,0.109813
899,0.329865,0.285906
928,0.329865,0.270115
929,0.329865,0.230852
930,0.329865,0.248513
931,0.329865,0.250066
960,0.262251,0.232029
961,0.262251,0.236835
962,0.262251,0.253696
963,0.262251,0.257671
992,0.262251,0.232692
993,0.262251,0.256018
994,0.262251,0.225648
995,0.262251,0.259764
1024,0.162057,0.160646
1025,0.162057,0.157999
1026,0.162057,0.161772
1027,0.162057,0.144632
1056,0.162057,0.135161
1057,0.162057,0.139106
1058,0.162057,0.153896
1059,0.162057,0.115013
1088,0.300999,0.292981
1089,0.300999,0.292384
1090,0.300999,0.296074
1091,0.300999,0.290472
1120,0.300999,0.296654
1121,0.300999,0.294309
1122,0.300999,0.231969
1123,0.300999,0.297831
1152,0.315188,0.307943
1153,0.315188,0.289168
1154,0.315188,0.307723
1155,0.315188,0.299162
1184,0.315188,0.213115
1185,0.315188,0.281625
1186,0.315188,0.300063
1187,0.315188,0.282874
1216,0.315617,0.261280
1217,0.315617,0.275135
1218,0.315617,0.268563
1219,0.315617,0.290019
1248,0.315617,0.289441
1249,0.315617,0.265899
1250,0.315617,0.285925
1251,0.315617,0.133375
1280,0.292800,0.290071
1281,0.292800,0.289368
1282,0.292800,0.289444
1283,0.292800,0.284083
1312,0.292800,0.225744
1313,0.292800,0.290295
1314,0.292800,0.287339
1315,0.292800,0.280114
1344,0.272944,0.256100
1345,0.272944,0.258643
1346,0.272944,0.259005
1347,0.272944,0.259477
1376,0.272944,0.261292
1377,0.272944,0.250474
1378,0.272944,0.254083
1379,0.272944,0.260121
1408,0.180836,0.115976
1409,0.180836,0.170789
1410,0.180836,0.116847
1411,0.180836,0.174906
1440,0.180836,0.140251
1441,0.180836,0.172506
1442,0.180836,0.174919
1443,0.180836,0.170934
1472,0.222065,0.218720
1473,0.222065,0.200458
1474,0.222065,0.211198
1475,0.222065,0.199578
1504,0.222065,0.220780
1505,0.222065,0.221595
1506,0.222065,0.220866
1507,0.222065,0.197118
1536,0.198742,0.197353
1537,0.198742,0.198809
1538,0.198742,0.196295
1539,0.198742,0.195446
1568,0.198742,0.198085
1569,0.198742,0.198807
1570,0.198742,0.199380
1571,0.198742,0.197290
1600,0.262167,0.249657
1601,0.262167,0.258078
1602,0.262167,0.257886
1603,0.262167,0.257664
1632,0.262167,0.233910
1633,0.262167,0.105358
1634,0.262167,0.236521
1635,0.262167,0.214189
1664,0.227340,0.221344
1665,0.227340,0.225858
1666,0.227340,0.223285
1667,0.227340,0.225058
1696,0.227340,0.223474
1697,0.227340,0.223169
1698,0.227340,0.215697
1699,0.227340,0.216029
1728,0.238398,0.234564
1729,0.238398,0.233082
1730,0.238398,0.235428
1731,0.238398,0.234885
1760,0.238398,0.149176
1761,0.238398,0.248703
1762,0.238398,0.234819
1763,0.238398,0.237133
1792,0.279845,0.269997
1793,0.279845,0.243968
1794,0.279845,0.266361
1795,0.279845,0.263913
1824,0.279845,0.247708
1825,0.279845,0.255830
1826,0.279845,0.238726
1827,0.279845,0.240718
1856,0.238639,0.235278
1857,0.238639,0.235430
1858,0.238639,0.237202
1859,0.238639,0.203951
1888,0.238639,0.217007
1889,0.238639,0.236666
1890,0.238639,0.190022
1891,0.238639,0.238170
1920,0.220048,0.159772
1921,0.220048,0.219378
1922,0.220048,0.152744
1923,0.220048,0.199738
1952,0.220048,0.151538
1953,0.220048,0.219108
1954,0.220048,0.177657
1955,0.220048,0.210600
1984,0.290747,0.287281
1985,0.290747,0.288891
1986,0.290747,0.287622
1987,0.290747,0.289082
2016,0.290747,0.287438
2017,0.290747,0.286454
2018,0.290747,0.285134
2019,0.290747,0.286485
2048,0.286859,0.236433
2049,0.286859,0.284166
2050,0.286859,0.281427
2051,0.286859,0.281892
2080,0.286859,0.194698
2081,0.286859,0.284028
2082,0.286859,0.282295
2083,0.286859,0.281354
2112,0.254615,0.252311
2113,0.254615,0.253319
2114,0.254615,0.253312
2115,0.254615,0.252284
2144,0.254615,0.252758
2145,0.254615,0.252495
2146,0.254615,0.252342
2147,0.254615,0.252649
2176,0.266696,0.245794
2177,0.266696,0.237933
2178,0.266696,0.242041
2179,0.266696,0.246444
2208,0.266696,0.180316
2209,0.266696,0.139790
2210,0.266696,0.236769
2211,0.266696,0.243577
2240,0.265376,0.258735
2241,0.265376,0.260250
2242,0.265376,0.261543
2243,0.265376,0.260726
2272,0.265376,0.206887
2273,0.265376,0.259332
2274,0.265376,0.191195
2275,0.265376,0.261033
2304,0.264348,0.251613
2305,0.264348,0.260887
2306,0.264348,0.261498
2307,0.264348,0.251247
2336,0.264348,0.226565
2337,0.264348,0.260305
2338,0.264348,0.226924
2339,0.264348,0.259493
2368,0.287023,0.256572
2369,0.287023,0.282381
2370,0.287023,0.284876
2371,0.287023,0.284231
2400,0.287023,0.282372
2401,0.287023,0.282883
2402,0.287023,0.283793
2403,0.287023,0.282432
2432,0.240438,0.233778
2433,0.240438,0.236648
2434,0.240438,0.205295
2435,0.240438,0.215141
2464,0.240438,0.237269
2465,0.240438,0.237689
2466,0.240438,0.238672
2467,0.240438,0.232327
2496,0.250574,0.247503
2497,0.250574,0.248673
2498,0.250574,0.249086
2499,0.250574,0.225843
2528,0.250574,0.248855
2529,0.250574,0.248944
2530,0.250574,0.248386
2531,0.250574,0.248201
2560,0.286564,0.283195
2561,0.286564,0.273549
2562,0.286564,0.282863
2563,0.286564,0.279620
2592,0.286564,0.281171
2593,0.286564,0.282903
2594,0.286564,0.281062
2595,0.286564,0.282518
0,0.193069,0.190126
1,0.193069,0.190340
2,0.193069,0.191663
3,0.193069,0.190637
36,0.193069,0.179526
37,0.193069,0.179893
38,0.193069,0.193001
39,0.193069,0.191717
72,0.282032,0.274973
73,0.282032,0.277479
74,0.282032,0.242211
75,0.282032,0.278347
108,0.282032,0.273071
109,0.282032,0.247665
110,0.282032,0.277756
111,0.282032,0.278403
144,0.318214,0.308787
145,0.318214,0.312366
146,0.318214,0.312596
147,0.318214,0.307862
180,0.318214,0.313865
181,0.318214,0.308302
182,0.318214,0.297809
183,0.318214,0.309996
216,0.173836,0.174379
217,0.173836,0.143182
218,0.173836,0.173095
219,0.173836,0.186840
252,0.173836,0.174269
253,0.173836,0.173765
254,0.173836,0.170172
255,0.173836,0.170051
288,0.286036,0.282098
289,0.286036,0.282868
290,0.286036,0.282307
291,0.286036,0.282172
324,0.286036,0.283493
325,0.286036,0.281899
326,0.286036,0.282322
327,0.286036,0.262977
360,0.211059,0.206119
361,0.211059,0.200229
362,0.211059,0.202156
363,0.211059,0.209445
396,0.211059,0.202791
397,0.211059,0.177273
398,0.211059,0.204528
399,0.211059,0.203541
432,0.297288,0.293556
433,0.297288,0.293277
434,0.297288,0.294242
435,0.297288,0.287962
468,0.297288,0.284678
469,0.297288,0.289674
470,0.297288,0.293849
471,0.297288,0.291330
504,0.224228,0.216084
505,0.224228,0.217368
506,0.224228,0.203739
507,0.224228,0.213573
540,0.224228,0.207853
541,0.224228,0.211707
542,0.224228,0.189658
543,0.224228,0.191744
576,0.332874,0.322172
577,0.332874,0.324708
578,0.332874,0.324982
579,0.332874,0.326064
612,0.332874,0.323922
613,0.332874,0.267482
614,0.332874,0.290976
615,0.332874,0.326128
648,0.285784,0.281410
649,0.285784,0.280532
650,0.285784,0.276487
651,0.285784,0.279103
684,0.285784,0.266403
685,0.285784,0.248692
686,0.285784,0.250481
687,0.285784,0.274470
720,0.285790,0.273567
721,0.285790,0.278415
722,0.285790,0.275943
723,0.285790,0.280724
756,0.285790,0.263369
757,0.285790,0.265620
758,0.285790,0.272799
759,0.285790,0.282960
792,0.234096,0.233057
793,0.234096,0.232865
794,0.234096,0.234287
795,0.234096,0.231985
828,0.234096,0.233360
829,0.234096,0.230979
830,0.234096,0.232155
831,0.234096,0.231366
864,0.209679,0.175484
865,0.209679,0.199520
866,0.209679,0.158779
867,0.209679,0.208624
900,0.209679,0.176964
901,0.209679,0.207970
902,0.209679,0.168467
903,0.209679,0.204819
936,0.228809,0.165248
937,0.228809,0.226360
938,0.228809,0.151033
939,0.228809,0.215159
972,0.228809,0.197948
973,0.228809,0.225444
974,0.228809,0.210051
975,0.228809,0.226223
1008,0.329865,0.122306
1009,0.329865,0.255045
1010,0.329865,0.228267
1011,0.329865,0.285242
1044,0.329865,0.210450
1045,0.329865,0.240525
1046,0.329865,0.266605
1047,0.329865,0.262149
1080,0.262251,0.236934
1081,0.262251,0.238449
1082,0.262251,0.242174
1083,0.262251,0.253305
1116,0.262251,0.233205
1117,0.262251,0.258228
1118,0.262251,0.223522
1119,0.262251,0.259186
1152,0.162057,0.160546
1153,0.162057,0.157318
1154,0.162057,0.161051
1155,0.162057,0.144324
1188,0.162057,0.137432
1189,0.162057,0.140584
1190,0.162057,0.155590
1191,0.162057,0.134805
1224,0.300999,0.269811
1225,0.300999,0.282667
1226,0.300999,0.297667
1227,0.300999,0.296047
1260,0.300999,0.278417
1261,0.300999,0.285437
1262,0.300999,0.268030
1263,0.300999,0.296735
1296,0.315188,0.306993
1297,0.315188,0.291924
1298,0.315188,0.307508
1299,0.315188,0.298418
1332,0.315188,0.273294
1333,0.315188,0.276608
1334,0.315188,0.286446
1335,0.315188,0.295618
1368,0.315617,0.272074
1369,0.315617,0.264147
1370,0.315617,0.258226
1371,0.315617,0.278096
1404,0.315617,0.288675
1405,0.315617,0.259905
1406,0.315617,0.286376
1407,0.315617,0.117397
1440,0.292800,0.288825
1441,0.292800,0.286594
1442,0.292800,0.287499
1443,0.292800,0.287628
1476,0.292800,0.239772
1477,0.292800,0.289308
1478,0.292800,0.287949
1479,0.292800,0.283163
1512,0.272944,0.256977
1513,0.272944,0.236136
1514,0.272944,0.254385
1515,0.272944,0.256408
1548,0.272944,0.220580
1549,0.272944,0.244616
1550,0.272944,0.260451
1551,0.272944,0.259212
1584,0.180836,0.122069
1585,0.180836,0.148418
1586,0.180836,0.113974
1587,0.180836,0.181072
1620,0.180836,0.131370
1621,0.180836,0.174532
1622,0.180836,0.156997
1623,0.180836,0.165467
1656,0.222065,0.218800
1657,0.222065,0.204242
1658,0.222065,0.219077
1659,0.222065,0.200100
1692,0.222065,0.220561
1693,0.222065,0.220569
1694,0.222065,0.220467
1695,0.222065,0.197639
1728,0.198742,0.196302
1729,0.198742,0.192199
1730,0.198742,0.194895
1731,0.198742,0.195435
1764,0.198742,0.196454
1765,0.198742,0.197236
1766,0.198742,0.198939
1767,0.198742,0.196368
1800,0.262167,0.255361
1801,0.262167,0.258321
1802,0.262167,0.256779
1803,0.262167,0.258833
1836,0.262167,0.256799
1837,0.262167,0.129222
1838,0.262167,0.249380
1839,0.262167,0.195777
1872,0.227340,0.220232
1873,0.227340,0.209748
1874,0.227340,0.224116
1875,0.227340,0.221013
1908,0.227340,0.227274
1909,0.227340,0.223848
1910,0.227340,0.213951
1911,0.227340,0.213055
1944,0.238398,0.228042
1945,0.238398,0.207022
1946,0.238398,0.199577
1947,0.238398,0.133270
1980,0.238398,0.234026
1981,0.238398,0.146553
1982,0.238398,0.234544
1983,0.238398,0.236577
2016,0.279845,0.181202
2017,0.279845,0.274747
2018,0.279845,0.265081
2019,0.279845,0.268135
2052,0.279845,0.231455
2053,0.279845,0.226452
2054,0.279845,0.251659
2055,0.279845,0.244915
2088,0.238639,0.233257
2089,0.238639,0.236364
2090,0.238639,0.228642
2091,0.238639,0.212276
2124,0.238639,0.224764
2125,0.238639,0.236635
2126,0.238639,0.225091
2127,0.238639,0.235771
2160,0.220048,0.206886
2161,0.220048,0.121116
2162,0.220048,0.175816
2163,0.220048,0.218757
2196,0.220048,0.184247
2197,0.220048,0.210211
2198,0.220048,0.153434
2199,0.220048,0.208508
2232,0.290747,0.285967
2233,0.290747,0.285379
2234,0.290747,0.286885
2235,0.290747,0.288620
2268,0.290747,0.287379
2269,0.290747,0.287066
2270,0.290747,0.288045
2271,0.290747,0.285892
2304,0.286859,0.281865
2305,0.286859,0.282616
2306,0.286859,0.281568
2307,0.286859,0.281544
2340,0.286859,0.248140
2341,0.286859,0.279261
2342,0.286859,0.272352
2343,0.286859,0.282570
2376,0.254615,0.252641
2377,0.254615,0.251268
2378,0.254615,0.254154
2379,0.254615,0.252600
2412,0.254615,0.252163
2413,0.254615,0.252045
2414,0.254615,0.252688
2415,0.254615,0.251729
2448,0.266696,0.242499
2449,0.266696,0.176661
2450,0.266696,0.247806
2451,0.266696,0.243762
2484,0.266696,0.188741
2485,0.266696,0.178374
2486,0.266696,0.244394
2487,0.266696,0.247201
2520,0.265376,0.259338
2521,0.265376,0.260979
2522,0.265376,0.261083
2523,0.265376,0.258141
2556,0.265376,0.204729
2557,0.265376,0.263097
2558,0.265376,0.213165
2559,0.265376,0.163925
2592,0.264348,0.257929
2593,0.264348,0.242244
2594,0.264348,0.261349
2595,0.264348,0.261106
2628,0.264348,0.209496
2629,0.264348,0.261430
2630,0.264348,0.215799
2631,0.264348,0.261951
2664,0.287023,0.283244
2665,0.287023,0.284540
2666,0.287023,0.282268
2667,0.287023,0.282864
2700,0.287023,0.282835
2701,0.287023,0.269383
2702,0.287023,0.279343
2703,0.287023,0.272504
2736,0.240438,0.232594
2737,0.240438,0.226097
2738,0.240438,0.236343
2739,0.240438,0.197010
2772,0.240438,0.237283
2773,0.240438,0.238044
2774,0.240438,0.236640
2775,0.240438,0.237537
2808,0.250574,0.248642
2809,0.250574,0.248839
2810,0.250574,0.246142
2811,0.250574,0.248865
2844,0.250574,0.247760
2845,0.250574,0.236164
2846,0.250574,0.249208
2847,0.250574,0.246996
2880,0.286564,0.282535
2881,0.286564,0.279835
2882,0.286564,0.283773
2883,0.286564,0.280955
2916,0.286564,0.283470
2917,0.286564,0.271069
2918,0.286564,0.282500
2919,0.286564,0.278624
0,0.193069,0.189675
1,0.193069,0.191728
2,0.193069,0.191314
3,0.193069,0.191683
40,0.193069,0.179688
41,0.193069,0.185939
42,0.193069,0.189880
43,0.193069,0.172866
80,0.282032,0.269383
81,0.282032,0.277271
82,0.282032,0.276670
83,0.282032,0.278967
120,0.282032,0.264633
121,0.282032,0.278580
122,0.282032,0.278849
123,0.282032,0.276613
160,0.318214,0.307903
161,0.318214,0.294755
162,0.318214,0.312026
163,0.318214,0.313489
200,0.318214,0.312164
201,0.318214,0.307616
202,0.318214,0.293114
203,0.318214,0.309862
240,0.173836,0.158474
241,0.173836,0.169678
242,0.173836,0.160689
243,0.173836,0.174076
280,0.173836,0.173334
281,0.173836,0.174293
282,0.173836,0.169907
283,0.173836,0.177330
320,0.286036,0.281834
321,0.286036,0.279814
322,0.286036,0.282554
323,0.286036,0.282146
360,0.286036,0.283851
361,0.286036,0.282740
362,0.286036,0.283097
363,0.286036,0.282557
400,0.211059,0.202128
401,0.211059,0.203857
402,0.211059,0.206920
403,0.211059,0.208724
440,0.211059,0.198142
441,0.211059,0.184901
442,0.211059,0.205296
443,0.211059,0.204915
480,0.297288,0.292801
481,0.297288,0.290828
482,0.297288,0.293623
483,0.297288,0.292000
520,0.297288,0.270080
521,0.297288,0.290789
522,0.297288,0.292663
523,0.297288,0.290819
560,0.224228,0.202739
561,0.224228,0.217915
562,0.224228,0.213263
563,0.224228,0.174398
600,0.224228,0.213600
601,0.224228,0.206004
602,0.224228,0.199039
603,0.224228,0.193422
640,0.332874,0.321233
641,0.332874,0.326853
642,0.332874,0.319350
643,0.332874,0.326997
680,0.332874,0.259275
681,0.332874,0.281704
682,0.332874,0.311877
683,0.332874,0.326500
720,0.285784,0.279869
721,0.285784,0.280581
722,0.285784,0.282136
723,0.285784,0.276984
760,0.285784,0.273515
761,0.285784,0.266959
762,0.285784,0.266319
763,0.285784,0.266026
800,0.285790,0.280561
801,0.285790,0.277415
802,0.285790,0.279077
803,0.285790,0.282870
840,0.285790,0.180243
841,0.285790,0.277841
842,0.285790,0.263209
843,0.285790,0.199921
880,0.234096,0.231973
881,0.234096,0.232497
882,0.234096,0.231036
883,0.234096,0.231399
920,0.234096,0.232378
921,0.234096,0.233184
922,0.234096,0.232844
923,0.234096,0.231991
960,0.209679,0.139124
961,0.209679,0.159757
962,0.209679,0.139255
963,0.209679,0.171660
1000,0.209679,0.146681
1001,0.209679,0.209179
1002,0.209679,0.179778
1003,0.209679,0.206310
1040,0.228809,0.164462
1041,0.228809,0.220383
1042,0.228809,0.172189
1043,0.228809,0.227804
1080,0.228809,0.216279
1081,0.228809,0.224399
1082,0.228809,0.215871
1083,0.228809,0.227477
1120,0.329865,0.107214
1121,0.329865,0.216635
1122,0.329865,0.309128
1123,0.329865,0.288105
1160,0.329865,0.228644
1161,0.329865,0.190738
1162,0.329865,0.272752
1163,0.329865,0.266351
1200,0.262251,0.230378
1201,0.262251,0.190849
1202,0.262251,0.252170
1203,0.262251,0.259817
1240,0.262251,0.238420
1241,0.262251,0.148194
1242,0.262251,0.234168
1243,0.262251,0.259098
1280,0.162057,0.159441
1281,0.162057,0.158471
1282,0.162057,0.160311
1283,0.162057,0.143124
1320,0.162057,0.136257
1321,0.162057,0.141692
1322,0.162057,0.156472
1323,0.162057,0.137125
1360,0.300999,0.253610
1361,0.300999,0.271504
1362,0.300999,0.296379
1363,0.300999,0.294484
1400,0.300999,0.292874
1401,0.300999,0.296645
1402,0.300999,0.294270
1403,0.300999,0.291294
1440,0.315188,0.304873
1441,0.315188,0.288584
1442,0.315188,0.306898
1443,0.315188,0.306827
1480,0.315188,0.299457
1481,0.315188,0.279577
1482,0.315188,0.296837
1483,0.315188,0.291454
1520,0.315617,0.283093
1521,0.315617,0.274108
1522,0.315617,0.266372
1523,0.315617,0.281868
1560,0.315617,0.272040
1561,0.315617,0.243891
1562,0.315617,0.290505
1563,0.315617,0.155182
1600,0.292800,0.288869
1601,0.292800,0.289405
1602,0.292800,0.289587
1603,0.292800,0.288015
1640,0.292800,0.143742
1641,0.292800,0.288934
1642,0.292800,0.280624
1643,0.292800,0.279491
1680,0.272944,0.264585
1681,0.272944,0.264543
1682,0.272944,0.261430
1683,0.272944,0.257483
1720,0.272944,0.249390
1721,0.272944,0.197633
1722,0.272944,0.256743
1723,0.272944,0.264327
1760,0.180836,0.118572
1761,0.180836,0.174394
1762,0.180836,0.117550
1763,0.180836,0.176836
1800,0.180836,0.130280
1801,0.180836,0.178058
1802,0.180836,0.154457
1803,0.180836,0.176202
1840,0.222065,0.215262
1841,0.222065,0.203748
1842,0.222065,0.216455
1843,0.222065,0.217969
1880,0.222065,0.220738
1881,0.222065,0.221275
1882,0.222065,0.220764
1883,0.222065,0.192984
1920,0.198742,0.196336
1921,0.198742,0.185142
1922,0.198742,0.189296
1923,0.198742,0.196630
1960,0.198742,0.195970
1961,0.198742,0.196876
1962,0.198742,0.198500
1963,0.198742,0.195868
2000,0.262167,0.257819
2001,0.262167,0.256537
2002,0.262167,0.259065
2003,0.262167,0.255607
2040,0.262167,0.230248
2041,0.262167,0.112623
2042,0.262167,0.243978
2043,0.262167,0.196361
2080,0.227340,0.216610
2081,0.227340,0.225735
2082,0.227340,0.220814
2083,0.227340,0.223424
2120,0.227340,0.225235
2121,0.227340,0.219541
2122,0.227340,0.222124
2123,0.227340,0.214208
2160,0.238398,0.233211
2161,0.238398,0.232558
2162,0.238398,0.212178
2163,0.238398,0.166241
2200,0.238398,0.235334
2201,0.238398,0.237959
2202,0.238398,0.226116
2203,0.238398,0.234011
2240,0.279845,0.273714
2241,0.279845,0.273582
2242,0.279845,0.259841
2243,0.279845,0.263951
2280,0.279845,0.250312
2281,0.279845,0.241074
2282,0.279845,0.248757
2283,0.279845,0.249310
2320,0.238639,0.232209
2321,0.238639,0.199866
2322,0.238639,0.232277
2323,0.238639,0.205728
2360,0.238639,0.203751
2361,0.238639,0.237538
2362,0.238639,0.226939
2363,0.238639,0.236735
2400,0.220048,0.208247
2401,0.220048,0.191675
2402,0.220048,0.167049
2403,0.220048,0.219887
2440,0.220048,0.173701
2441,0.220048,0.216786
2442,0.220048,0.158480
2443,0.220048,0.207257
2480,0.290747,0.287471
2481,0.290747,0.287629
2482,0.290747,0.288341
2483,0.290747,0.287886
2520,0.290747,0.288229
2521,0.290747,0.287062
2522,0.290747,0.285901
2523,0.290747,0.286066
2560,0.286859,0.281153
2561,0.286859,0.283785
2562,0.286859,0.281686
2563,0.286859,0.283790
2600,0.286859,0.275096
2601,0.286859,0.282493
2602,0.286859,0.280614
2603,0.286859,0.280424
2640,0.254615,0.254323
2641,0.254615,0.252299
2642,0.254615,0.251116
2643,0.254615,0.223464
2680,0.254615,0.252226
2681,0.254615,0.253380
2682,0.254615,0.252562
2683,0.254615,0.252573
2720,0.266696,0.252146
2721,0.266696,0.137528
2722,0.266696,0.244320
2723,0.266696,0.247502
2760,0.266696,0.220328
2761,0.266696,0.250546
2762,0.266696,0.243637
2763,0.266696,0.245964
2800,0.265376,0.260256
2801,0.265376,0.262263
2802,0.265376,0.260815
2803,0.265376,0.098329
2840,0.265376,0.214717
2841,0.265376,0.260507
2842,0.265376,0.252461
2843,0.265376,0.258412
2880,0.264348,0.260957
2881,0.264348,0.260532
2882,0.264348,0.260882
2883,0.264348,0.259123
2920,0.264348,0.214365
2921,0.264348,0.260312
2922,0.264348,0.260980
2923,0.264348,0.179304
2960,0.287023,0.283922
2961,0.287023,0.283413
2962,0.287023,0.283988
2963,0.287023,0.282375
3000,0.287023,0.284119
3001,0.287023,0.276254
3002,0.287023,0.281554
3003,0.287023,0.281931
3040,0.240438,0.234792
3041,0.240438,0.216639
3042,0.240438,0.169736
3043,0.240438,0.237184
3080,0.240438,0.238972
3081,0.240438,0.238601
3082,0.240438,0.237479
3083,0.240438,0.238294
3120,0.250574,0.247074
3121,0.250574,0.248135
3122,0.250574,0.244331
3123,0.250574,0.248744
3160,0.250574,0.248497
3161,0.250574,0.247586
3162,0.250574,0.239833
3163,0.250574,0.249154
3200,0.286564,0.283076
3201,0.286564,0.280915
3202,0.286564,0.282862
3203,0.286564,0.283200
3240,0.286564,0.283671
3241,0.286564,0.283679
3242,0.286564,0.282609
3243,0.286564,0.278818
0,0.193069,0.170739
1,0.193069,0.190799
2,0.193069,0.153476
3,0.193069,0.190828
44,0.193069,0.179146
45,0.193069,0.178576
46,0.193069,0.182126
47,0.193069,0.185168
88,0.282032,0.255486
89,0.282032,0.273604
90,0.282032,0.234972
91,0.282032,0.277498
132,0.282032,0.266767
133,0.282032,0.277798
134,0.282032,0.255205
135,0.282032,0.278073
176,0.318214,0.311738
177,0.318214,0.308074
178,0.318214,0.311929
179,0.318214,0.313147
220,0.318214,0.187909
221,0.318214,0.308145
222,0.318214,0.314352
223,0.318214,0.311777
264,0.173836,0.173381
265,0.173836,0.171749
266,0.173836,0.173823
267,0.173836,0.174130
308,0.173836,0.168082
309,0.173836,0.173913
310,0.173836,0.168017
311,0.173836,0.173237
352,0.286036,0.281262
353,0.286036,0.280339
354,0.286036,0.283171
355,0.286036,0.282595
396,0.286036,0.245140
397,0.286036,0.281961
398,0.286036,0.176353
399,0.286036,0.271815
440,0.211059,0.202219
441,0.211059,0.206228
442,0.211059,0.208173
443,0.211059,0.208784
484,0.211059,0.197422
485,0.211059,0.198655
486,0.211059,0.205649
487,0.211059,0.205845
528,0.297288,0.294042
529,0.297288,0.292749
530,0.297288,0.292980
531,0.297288,0.291747
572,0.297288,0.241170
573,0.297288,0.293267
574,0.297288,0.293973
575,0.297288,0.289143
616,0.224228,0.213886
617,0.224228,0.217507
618,0.224228,0.212509
619,0.224228,0.209506
660,0.224228,0.207052
661,0.224228,0.215008
662,0.224228,0.186665
663,0.224228,0.189653
704,0.332874,0.324154
705,0.332874,0.325397
706,0.332874,0.323644
707,0.332874,0.326794
748,0.332874,0.205710
749,0.332874,0.293455
750,0.332874,0.306280
751,0.332874,0.327683
792,0.285784,0.267801
793,0.285784,0.282299
794,0.285784,0.281080
795,0.285784,0.279312
836,0.285784,0.274864
837,0.285784,0.279765
838,0.285784,0.252371
839,0.285784,0.269438
880,0.285790,0.273444
881,0.285790,0.281550
882,0.285790,0.278792
883,0.285790,0.280817
924,0.285790,0.177753
925,0.285790,0.273457
926,0.285790,0.248517
927,0.285790,0.272467
968,0.234096,0.233121
969,0.234096,0.232875
970,0.234096,0.230003
971,0.234096,0.232404
1012,0.234096,0.234587
1013,0.234096,0.233026
1014,0.234096,0.232914
1015,0.234096,0.232628
1056,0.209679,0.138736
1057,0.209679,0.206454
1058,0.209679,0.138683
1059,0.209679,0.206994
